res_u0,res_u0_norm,res_gap,res_mu,smiles
-0.03884707504716193,-0.04171770666907383,-0.34910016069804534,1.6546203333043012,C#CC#CC(=O)CC#N
0.259880194607366,0.2561810491071758,-1.2462863482739037,-1.5437195861409712,C#CC#CC(=O)CCO
0.356027085036877,0.39681103614419466,-1.2407921833808913,0.5261092645750436,C#CC#CC(=O)CO
0.14896082923189458,0.1888567740723245,-0.8865142959406348,-0.024873458917804524,C#CC#CC(=O)N
0.24052750993226302,0.23688203870109406,-0.8578938375722619,-0.24001953009547528,C#CC#CC(=O)N1CC1
0.2635097170646106,0.25980050515926917,0.6038245739097301,0.4479316060657122,C#CC#CC(=O)NC=N
0.05083435566605913,0.04771499445860503,0.6331213251219806,1.1547435604251344,C#CC#CC(=O)NC=O
0.6826858163587212,0.6778140282476353,0.31737650280803753,-2.5612743783588057,C#CC#CC(C#C)C#C
0.38916924820134374,0.3851115221961538,0.6126344041269428,-0.4406317804842508,C#CC#CC(C=O)C=O
0.2722421711783977,0.268508739992929,-1.6129958691346258,-0.13437772498958822,C#CC#CC(CO)CO
0.017944677932516348,0.017523200753256363,-1.8753020785424854,-0.21588807867573404,C#CC#CC(F)(F)F
0.36313800638120647,0.35915247748456836,-1.048131439074378,-1.260371030780681,C#CC#CC1(CC1)C#C
-0.08751391079047682,-0.09024956595418698,-0.9512239967875323,0.3592649877081096,C#CC#CC1(CC1)C#N
0.18725342866296418,0.18375571198977356,-0.2589723228336623,-1.034639928006626,C#CC#CC1(CC1)C=O
0.21049272578063258,0.20693055539953115,-1.7719896630715748,-1.209108339020196,C#CC#CC1(CC1)CO
0.26419856659264734,0.29379047294429284,-2.0601111852471026,-1.2114312610533287,C#CC#CC1(CC1)O
0.18128589079638224,0.17780472496552696,-1.6794806109814868,-1.3989977305143466,C#CC#CC1(CCC1)O
0.5000563935879033,0.49569112438794205,-1.252883949255211,-1.7419538232729659,C#CC#CC1(CN1)C#C
0.06318976340723134,0.060036134733015306,-1.1760871704662106,0.4998388796813928,C#CC#CC1(CN1)C#N
0.4613927268344836,0.45713469051127537,-0.9420379090731351,-1.3776904297045172,C#CC#CC1(CO1)C#C
0.041193915980421554,0.03810129233222076,-0.9899272439707713,-0.11387768238033875,C#CC#CC1(CO1)C#N
0.279099753363253,0.27534730281601444,-1.5050108250875622,-0.8537259823402724,C#CC#CC1(COC1)O
0.3399569106403412,0.33603567403131007,-1.251243030781347,-0.9199768993180077,C#CC#CC12CC(C1)C2
0.49810895741073036,0.4937490893845612,-1.8570669886038174,-0.6746830890125558,C#CC#CC12CC(C1)O2
0.1447840374409941,0.14140410874233003,-1.9752269167037753,-0.6213722073501067,C#CC#CC12CC1CC2
0.27968930873179354,0.2759352230649846,-2.339722912552103,-0.573825806748487,C#CC#CC12CC1CO2
0.26831178404397715,0.2645892537055959,-1.9495760406939053,-1.6318354818151326,C#CC#CC12CC1OC2
0.25960018406540886,0.2559018151686456,-1.729500564532871,-0.544043918248921,C#CC#CC12CCC1N2
0.20868575488761945,0.2051285961027651,-1.8530448559042483,-0.6826936901000953,C#CC#CC12CCC1O2
0.6030284776915188,0.5983776175548697,-1.2669553040824304,-1.5139369813526316,C#CC#CC12CN(C1)C2
0.30193101921106297,0.2981152466221681,-2.1920458249833112,-0.8549315318843825,C#CC#CC12CN1CC2
0.04743937436596591,0.04432942906864153,-1.463108079817255,-1.0062763468739429,C#CC#CC1=CCCC1
0.1460756064518386,0.14269209561334686,-1.4052801422108407,-1.584472328367552,C#CC#CC1=CCOC1
0.08855405289523363,0.0853300768908997,-1.647373669003058,-0.928063790478377,C#CC#CC1=NCCN1
0.04789804761672915,0.04478683019867312,-1.0067127474563164,-1.8915766000293333,C#CC#CC1=NCCO1
0.38299142279737886,0.3789508308626385,-1.2954864904766064,-0.8802290596360258,C#CC#CC1C2CC1C2
0.5232632910532993,0.5188336580051874,-1.3703889319559628,-1.2715873071926418,C#CC#CC1C2CC1O2
0.19123519821839757,0.18772643819004278,-1.512681656253335,-0.6126749833122066,C#CC#CC1C2CCC12
0.3367164020673793,0.3328041529415739,-2.055293313197964,-1.1279785918110858,C#CC#CC1C2CCN12
0.6479112017572458,0.6431358603175424,-1.9426735976100304,-0.8724785628380404,C#CC#CC1C2CN1C2
0.3157803091752917,0.31192612586830815,-1.563451301535277,-0.4578628195764869,C#CC#CC1C2COC12
0.12227775861400113,0.11896025061224569,0.09899748742797893,-1.0564592795403052,C#CC#CC1CC(=O)C1
0.2889661115753001,0.3683643205587082,-1.9032940575829178,-0.6577590103211762,C#CC#CC1CC1
0.3434689622118594,0.33953798500073545,-0.887246131091612,-1.3307117374731707,C#CC#CC1CC1C#C
-0.10700491619839615,-0.10968651346340953,-0.7903386888047704,0.33332589847226757,C#CC#CC1CC1C#N
0.20585981080140983,0.20231048971378884,-1.1667782440903969,-0.6909499996533068,C#CC#CC1CC2CC12
0.3476615469045663,0.3437189416468699,-1.7737440242281304,-0.9660881584038592,C#CC#CC1CC2CN12
0.3416082290010616,0.33768241249484643,-1.3514200907733807,-0.16136606058131978,C#CC#CC1CC2NC12
0.2583331353426683,0.25463828057922033,-1.1733044296770794,-0.3402977121869784,C#CC#CC1CC2OC12
0.1469206520742324,0.1435347975192632,0.660577985555198,-1.0773036765167932,C#CC#CC1CC=CC1
0.22971563503673573,0.2551047673502202,-1.5628848103129844,-0.7286758696598331,C#CC#CC1CCC1
0.15566998551516772,0.15225986486561136,0.5358918718685576,-0.9443276984636373,C#CC#CC1CCC=C1
-0.041477270462888405,-0.044340607292435746,-1.3873830037253938,-0.6303783174540847,C#CC#CC1CCCC1
0.03811729213772841,0.03503320144185765,-1.4461969144064821,-0.6856727765286864,C#CC#CC1CCCO1
0.3184156086025914,0.35461547913546915,-1.8026946924746838,-0.6716693306310242,C#CC#CC1CCO1
0.03424282955795717,0.03116948460358468,-1.3577099950159632,-1.4617855847528705,C#CC#CC1CCOC1
0.41528695343237143,0.5303263837917171,-2.19653348715427,-1.4224593326787853,C#CC#CC1CN1
0.08903347964656207,0.08580817396209116,0.2803697164057745,-1.9002738240672334,C#CC#CC1CN=CO1
0.3841602609320309,0.49041734530796005,-1.865576783474345,-0.8879134474209257,C#CC#CC1CO1
0.3213913993370339,0.3579539587561919,-1.4527691476121767,-1.3838499130327502,C#CC#CC1COC1
0.10017361931865905,0.09691741668816888,0.6262731285687126,-1.5895387933096294,C#CC#CC1COC=N1
0.08545292669380802,0.08223755159858635,-1.5130550904867004,-1.7010187030851647,C#CC#CC1COCO1
0.49945445301210495,0.49509085328182245,-0.8989362716931347,-1.3346338308313141,C#CC#CC1NC1C#C
0.06236739388774696,0.05921604603831047,-0.8100730948054272,0.23457354652544216,C#CC#CC1NC1C#N
0.43985851468344744,0.4356602030504062,-0.9460600417727042,-1.3760883094870093,C#CC#CC1OC1C#C
0.019914044917622966,0.016880440549867485,-0.881329661082407,-0.5464501411074719,C#CC#CC1OC1C#N
0.3309814282248464,0.3270850849298831,-1.7002038133206245,-0.7303758394306875,C#CC#CC1OC2CC12
0.255535532861414,0.25184843719034417,0.43283450149220987,-0.9620104781462682,C#CC#CC1OCC=C1
0.09054822649817573,0.08731871969476747,-1.3441255171048003,-1.2969029510785293,C#CC#CC1OCCO1
0.46174887943574494,0.6892031759747167,-1.5249376204758582,0.0363856176496438,C#CC#CC=O
0.4374162267811785,0.43322468878290993,-0.1491908903419679,-2.3212615114883364,C#CC#CCC#CC#C
0.043304333560531254,0.040205856712999664,-0.3901425948189223,0.2656736611805819,C#CC#CCC#CC#N
0.43447511113708714,0.4302917302619774,-0.06390499652583548,-0.5963273423215316,C#CC#CCC#CC=O
0.43988509795784,0.43568671259664016,-0.5834555599701894,-1.3889089915374353,C#CC#CCC#CCO
0.07339532892473069,0.09197058997903722,-0.7385164931817623,-0.04484655090048711,C#CC#CCC#N
0.41168614961642136,0.4075659734527978,-0.4741625318818783,-0.5320899507433581,C#CC#CCC(=O)C#C
0.024221036838819297,0.021175487118416703,-1.0569955158221978,-1.0648642987569659,C#CC#CCC(=O)C#N
0.3209464902571856,0.3170779786542685,-0.9519752160054126,-2.60677460599386,C#CC#CCC(=O)C=O
0.30267732174820183,0.2988594793047215,0.1815707600731039,0.485251232174391,C#CC#CCC(=O)CO
0.08964252840374466,0.0979595734717608,0.37094120683103354,0.23447532086695302,C#CC#CCC(=O)N
-0.1505198619655724,-0.1530807714322376,-1.904929039632916,-0.946954759066575,C#CC#CCC(F)(F)F
0.200505599043065,0.1969711277505569,-1.3054222699215654,-1.4225717851433914,C#CC#CCC1(CC1)O
0.2691045915934628,0.29929444346695977,-1.357756042634963,-0.8450966054654072,C#CC#CCC1CC1
0.19363563165143355,0.1901202140708014,-1.3511838094292725,-0.7836478182623402,C#CC#CCC1CCC1
0.23973347290991776,0.23609020392393762,-1.3657542604151012,-0.1320258042213135,C#CC#CCC1CCO1
0.38676088037170264,0.43129066140992056,-1.389556846734335,-0.8314716678698925,C#CC#CCC1CN1
0.31846647682014273,0.3546725471630255,-1.2798174415307075,-0.4512633635652944,C#CC#CCC1CO1
0.27523948885013416,0.27149774466635435,-1.2571566775267369,-1.1155750348933062,C#CC#CCC1COC1
0.38054028893129305,0.4857760040576503,-0.5047879469787637,-0.9976343667280483,C#CC#CCC=O
-0.036384243842656844,-0.04342732109056332,-0.7198778618773566,-0.28406232451640295,C#CC#CCCC#N
-0.009997312973422805,-0.012947958811280675,0.4820888902255234,-0.10208832882229972,C#CC#CCCC(=O)N
0.21479681020613126,0.21122270253626332,-1.3230288805322892,-0.6788233811739663,C#CC#CCCC1CC1
0.2516451138834645,0.24796880820863354,-1.2008468197327702,-0.679111712780797,C#CC#CCCC1CO1
0.3306665205177568,0.368359530184048,-0.3051533441937508,-0.9669310294133474,C#CC#CCCC=O
-0.08951357818716614,-0.09224368731488164,-0.6690621689764025,-0.06209634980683031,C#CC#CCCCC#N
0.276553733964852,0.2728083447495414,-0.1457400684044284,-0.8650477795779375,C#CC#CCCCC=O
0.2628118368294716,0.2591045604804659,-1.5421155603548429,-0.8513815021927231,C#CC#CCCCCO
0.31349949672575106,0.3491001923499926,-1.5527099262601023,-0.36315047191272204,C#CC#CCCCO
0.37698822356253486,0.3729642813761958,-1.3910288789277705,-1.057717896867887,C#CC#CCCN1CC1
0.10638069104091509,0.10310727322591644,0.38555770543586626,-0.0022228352643073636,C#CC#CCCNC=O
0.3515294484562901,0.4485798018286311,-1.6196141499593408,-0.94795853016837,C#CC#CCCO
0.1343543894469782,0.13100338716041832,0.5596512338325943,-0.32732888385783043,C#CC#CCCOC=O
0.4528217390651254,0.5054030067179717,-1.8279693109873612,-1.7942696271532115,C#CC#CCN1CC1
0.3666619753736636,0.3626666728222166,-2.2517652766355467,-1.100212228351311,C#CC#CCN1CCC1
-0.02283495861461577,-0.02574999950890082,0.19287159335373644,-0.6153320684700979,C#CC#CCNC(=O)N
0.18781818852482934,0.20810086693429702,0.10548044865947645,-0.3889020266214779,C#CC#CCNC=O
0.09117691033202013,0.08794565988705468,-0.9421909350499093,-0.2649865158916695,C#CC#CCNCC#N
0.43351419893723436,0.4293334831321552,-0.1855851379029344,-1.0314706378547396,C#CC#CCNCC=O
0.457621075441112,0.6830286425507426,-2.064598847418057,-0.6955443376177463,C#CC#CCO
-0.07289310612788763,-0.07566931178968173,0.25032327346297023,-1.5055288052103348,C#CC#CCOC(=O)N
0.3559334381623464,0.3519678909860387,-1.5628387626939846,-1.4189097960748018,C#CC#CCOC1CC1
0.23791956162146827,0.26430858716054756,0.21521985386309977,0.11451695155337092,C#CC#CCOC=O
0.12636541761285672,0.12303657257376162,-1.0456245629234455,0.2769596389422972,C#CC#CCOCC#N
0.43624030530188357,0.4320520286974149,0.12526090227913722,-0.8715157177380136,C#CC#CCOCC=O
0.3742922938792536,0.3702758287978982,-1.8261689022117855,-0.9333016734535273,C#CC#CCOCCO
-0.09149230829468938,-0.09421692945554523,-0.7729267075968225,0.14473117990838555,C#CC#Cc1[nH]ccn1
-0.09362029540087319,-0.09633901463368848,-0.20982812965715586,0.8931501958013616,C#CC#Cc1c[nH]cn1
0.0391457527421003,0.036058809632103735,-0.048942821674393955,-0.7913647757498017,C#CC#Cc1c[nH]nc1
0.2102136700852451,0.2066522736593201,0.019809691715468317,0.26577446351585887,C#CC#Cc1c[nH]nn1
-0.06380114309005867,-0.06660256512250931,-0.25444784684960386,0.6315780816867675,C#CC#Cc1cc[nH]c1
0.05908609407268309,0.05594384684013688,-0.056987087073532054,-0.18507671058145478,C#CC#Cc1cc[nH]n1
-0.07680645074384311,-0.07957180282561571,-0.9060333441797854,-0.6718611524143027,C#CC#Cc1ccc[nH]1
0.0026882741352141286,-0.0002975549150281416,-0.8646701948688399,-1.0591447237349167,C#CC#Cc1ccco1
0.04073962356303443,0.03764825988541912,-0.5155102148244034,-1.5972312451562753,C#CC#Cc1ccn[nH]1
0.26753175077019986,0.26381138383790753,-0.5988331792000863,-0.3041195826278896,C#CC#Cc1ccno1
0.016719424178686795,0.013694680025201621,-0.1487305743455496,-1.417867069578829,C#CC#Cc1ccoc1
0.29199936347438604,0.28821113612641225,0.03666378733181909,-0.33806927295127137,C#CC#Cc1ccon1
0.16405924057737029,0.1606258525031243,-0.06867722767505072,-2.733699749414646,C#CC#Cc1cn[nH]n1
-0.11547667293069484,-0.11813477395435762,-0.6844397882063034,-0.4274546120587216,C#CC#Cc1cnc[nH]1
-0.04848705156279688,-0.05133094691004955,-0.659165169693622,-1.7206227292216598,C#CC#Cc1cnco1
0.37843104463403304,0.37440310081342076,-0.6547667794968686,0.11835117618785525,C#CC#Cc1cnno1
0.2672095853918951,0.2634901119785869,-0.03171246856085069,-0.9184182488837758,C#CC#Cc1cnoc1
0.5449227210986024,0.5404330160710901,-0.21233218254427336,-0.2483817707435959,C#CC#Cc1cnon1
-0.02769890660443684,-0.030600457439987273,-0.11617725525180068,-1.2116062486877215,C#CC#Cc1cocn1
0.3816442203841959,0.3776073648873683,-0.1399337939520305,-0.47412813853435204,C#CC#Cc1conn1
0.3167976434819375,0.3129406386193821,0.03627448001092896,-1.9608224115982444,C#CC#Cc1n[nH]nn1
0.012370215457724232,0.009357533744298468,-0.0003009717823769203,-0.7249461624154552,C#CC#Cc1nc[nH]n1
-0.018551105458387774,-0.02147802753043585,-0.7034086293888816,-1.4113372358037062,C#CC#Cc1ncco1
0.21444886690824388,0.21087572425188555,-0.35310682702919005,-1.3601769102551495,C#CC#Cc1ncno1
0.22604682053926306,0.2224415111993878,0.004862983232455185,-2.2250929533926285,C#CC#Cc1ncon1
0.6502519451261467,0.645470111683321,-0.38088549842898484,-1.0707584209314895,C#CC#Cc1nnon1
0.1625333279575314,0.3654053693797622,-0.7877805395830495,0.6001493307382483,C#CC#N
0.5774852401967712,0.5729052236988202,2.1267503295410553,-2.387779989305419,C#CC(=N)N(C=N)C=N
0.3724655455589172,0.3684541469260937,2.3169323887360678,-1.816080173289162,C#CC(=N)N(C=N)C=O
0.28670638727052067,0.2829328398821221,2.265786485956933,-1.0416740040386918,C#CC(=N)N(C=O)C=O
0.5524704489093912,0.5479598104155505,0.8037893865729194,-2.4516488859895236,C#CC(=N)NC(=N)C#C
0.1352219946805149,0.13186858610886462,0.8644976345636437,-0.4531495817795791,C#CC(=N)NC(=N)C#N
0.42744561083405397,0.42328172613204096,1.677413289504589,-0.26690621439795187,C#CC(=N)NC(=N)C=O
0.3303730951033216,0.3264784390076418,0.3574583188459907,0.7880619129284695,C#CC(=N)NC(=N)CO
0.37965033606274845,0.37561901056267727,1.2473658058407777,0.5315470231318384,C#CC(=N)NC(=O)C#C
0.33504815013886924,0.33114052787513887,0.9264162970004404,1.3666941400703267,C#CC(=N)NC(=O)C=O
0.27560115941875996,0.2718584121491652,0.4953526529466014,1.4855663117385602,C#CC(=N)NC(=O)CO
-0.03481235863751833,-0.04166385477462176,0.6525460381079746,-0.7935700863728078,C#CC(=N)NC(=O)N
0.33651653207774596,0.42933101535707874,0.3560039930361203,0.9474738925322087,C#CC(=N)NC=O
0.09566385676504205,0.10471478034541876,0.036338627948724035,-1.1131396590294678,C#CC(=NCC#N)N
0.9332300533404897,1.1944062922626864,-1.5340776605712514,-2.5210530492340415,C#CC(=NO)C#C
0.8535433086836285,0.8481976508660379,-0.352301186272432,-1.1156133706614175,C#CC(=NO)C#CC=O
0.847864024050799,0.8425341176111814,-1.4952823181499963,-2.080461088978884,C#CC(=NO)C#CCO
0.6884525643370163,0.7697524782986278,-1.4933111897979479,-2.0552779047458425,C#CC(=NO)C1CC1
0.6296768578294091,0.6249520889638908,-1.2051896676224159,-1.8434586914138196,C#CC(=NO)C1CCC1
0.7159945032013274,0.7110303341390569,-1.1111625357198842,-1.624561718977784,C#CC(=NO)C1COC1
0.42372612733583653,0.47276122660673464,-0.4572418717830017,-0.18943114379504716,C#CC(=NO)CC#N
0.44430560335257996,0.44009495781147423,0.07302871949184743,-0.6257229691811358,C#CC(=NO)CC(=O)N
0.6496341552325093,0.6448540352171288,-1.1891011368241398,-2.0644749899909813,C#CC(=NO)CC1CC1
0.7567799662134203,0.846407612700779,0.07814662688767955,-1.1549596299237426,C#CC(=NO)CC=O
0.330512637458993,0.3266175943454854,-0.3662048518863571,-0.1657466188618094,C#CC(=NO)CCC#N
0.7057362287933199,0.7008005108420737,0.7202158266252796,-0.8579991707470136,C#CC(=NO)CCC=O
0.7002773731032123,0.6953567951748513,-1.2995902337583332,-1.4593944740069744,C#CC(=NO)CCCO
0.7407150871369461,0.8283847487992765,-1.3504059266592792,-1.8381393557155348,C#CC(=NO)CCO
0.8499428197039745,0.8446071477677853,-2.0333727462364553,-1.8159487119332371,C#CC(=NO)CN1CC1
0.545033152394219,0.5405431410878077,0.4873083875474593,-0.8301077340717864,C#CC(=NO)CNC=O
0.8218812874591422,1.051640652044758,-1.5057970697490326,-1.3395326897411974,C#CC(=NO)CO
0.580271826628785,0.8664945153655291,-1.2272998007077485,-0.06805736224408555,C#CC(=O)C#C
0.13369540030041951,0.14738160216456533,-0.693531540667544,-0.47592856909075476,C#CC(=O)C#CC#N
0.1882718017995121,0.184771260689579,0.6572541213193908,-0.5608983182090395,C#CC(=O)C#CC(=O)N
0.3034110037341001,0.299591126438866,-0.8622922277690194,1.079319553275583,C#CC(=O)C#CC1CC1
0.5097752732992646,0.5692980283564728,0.7870581424018553,-0.5583836496168813,C#CC(=O)C#CC=O
0.10377892928950197,0.10051272740668196,-0.08363940252648823,-2.8670206691365663,C#CC(=O)C#CCC#N
0.40895698487879256,0.4048443779968856,0.6729663946204786,-0.984894905803363,C#CC(=O)C#CCC=O
0.37333327610481354,0.36931947083933736,-1.0894231729907111,0.7985801718555785,C#CC(=O)C#CCCO
0.47714431133176327,0.5326900101002662,-1.0075084868058866,0.03456352355583383,C#CC(=O)C#CCO
0.19835134957773246,0.2952026725557411,-1.033861173631242,-0.011098887336928613,C#CC(=O)C#N
0.3653248993568842,0.4662676169052458,-0.9230342054268327,-1.656276626673844,C#CC(=O)C(=N)N
0.3495239793855981,0.3455762087100921,0.04844954617912501,-1.1682132739045386,C#CC(=O)C(=N)NC=N
0.2168897585059091,0.2133098460874008,0.34722918826249755,-0.6494597165049723,C#CC(=O)C(=N)NC=O
0.5212799685309581,0.582204913954672,-0.528179250357219,-3.043653564166279,C#CC(=O)C(=O)C#C
0.15050810918777902,0.1662434412515556,-0.46344886966692583,-0.21067850095150525,C#CC(=O)C(=O)C#N
0.3430259822778724,0.33909623366238945,1.4573378133435546,-0.22299057289215488,C#CC(=O)C(=O)C(=N)N
0.12322907040435373,0.11990892395910253,0.6460088303458702,-1.0342256703409305,C#CC(=O)C(=O)C(=O)N
0.1931209927136182,0.18960700247339518,-1.2475958598024655,-2.084120226929931,C#CC(=O)C(=O)C1CC1
0.5014760387248646,0.5599872844343396,-0.7525975744079033,-0.9612940036173543,C#CC(=O)C(=O)C=O
-0.01601496040084927,-0.01894891641854253,-0.44481023836252404,-0.20911849330766216,C#CC(=O)C(=O)CC#N
0.288477373925359,0.2846989147422505,-1.4787489377237222,-1.5825671935725065,C#CC(=O)C(=O)CCO
0.3813686984224514,0.4252412812097419,-1.5738080903199398,-2.09077864714349,C#CC(=O)C(=O)CO
0.13053881934123737,0.16523702386383488,-1.2718179279740809,-2.3466660848591685,C#CC(=O)C(=O)N
0.2604262240259073,0.2567255641244692,-0.8932719247432008,-2.0991808703717005,C#CC(=O)C(=O)N1CC1
0.2334388853239374,0.22981307424590217,0.3552734536616357,-2.0645896171980214,C#CC(=O)C(=O)NC=N
0.02685923201114726,0.023806365311228917,0.48914565506267327,-1.1732286720694733,C#CC(=O)C(=O)NC=O
-0.2034670042078081,-0.20588106587509317,0.6568092716913969,0.146841395778742,C#CC(=O)C(C#N)C#N
0.276108918666746,0.27236476313742564,-1.893724050979285,-1.8575114296555002,C#CC(=O)C(CO)CO
0.011942991191397034,0.010790029417218992,-1.8302375117220473,-0.1357973328170402,C#CC(=O)C(F)(F)F
0.3185527765298447,0.3146909038422349,-0.7697831756789313,-0.7628898225417151,C#CC(=O)C1(CC1)C#C
-0.13738095724437516,-0.1399783071904128,-0.1499984824481095,-1.9175156892651752,C#CC(=O)C1(CC1)C#N
0.17955613466580883,0.17607976627765728,0.1521063196475589,-1.5117055606460368,C#CC(=O)C1(CC1)C=O
0.1933424213306769,0.1898278169627815,-1.376999551388622,-0.791427975900909,C#CC(=O)C1(CC1)CO
0.2249205874525982,0.24972530015356523,-1.6450104100663046,-0.377504807137703,C#CC(=O)C1(CC1)O
0.1655344623324516,0.16209698276131107,-1.9400981293282886,-0.30758767021352296,C#CC(=O)C1(CCC1)O
0.2700035833800726,0.2662763608713721,-2.143708817193866,0.39820126546705614,C#CC(=O)C1(COC1)O
0.08716821531786842,0.08394808290527017,-0.20738157042652974,0.2656392579327707,C#CC(=O)C1=CCCC1
0.19010281179788294,0.18659719241974243,-0.8051612628498702,-1.4244281545113207,C#CC(=O)C1=CCOC1
0.08492811502630009,0.08171419548533616,-1.2326491513194522,1.120072143964217,C#CC(=O)C1=CNCC1
0.09961483186898742,0.09636017902388799,-0.45083732779060565,0.2967517691918995,C#CC(=O)C1=NCCO1
0.11779364036652702,0.11448856897360515,-0.053022448030458455,0.2951808789471585,C#CC(=O)C1CC(=O)C1
0.2625662695451574,0.3345158057659922,-1.2750202493249643,0.19218864576952827,C#CC(=O)C1CC1
0.23557472105064867,0.26167795780582415,-1.3529128028102155,0.2514249812436555,C#CC(=O)C1CCC1
-0.03953503721052012,-0.042403760783653106,-1.2216544559178806,0.24794975391818824,C#CC(=O)C1CCCC1
0.32824241559560113,0.3656399757518643,-1.8179621161477735,0.2937835639981071,C#CC(=O)C1COC1
0.08125706168056863,0.0780533237298228,-2.107509622897745,-1.4040313963514732,C#CC(=O)C1OCCO1
0.5339655554121293,0.7972277527628093,-1.7734887407239568,0.7370309277563973,C#CC(=O)C=O
0.015124103910321617,0.012103784344464978,0.5076141043101577,1.9021097611898075,C#CC(=O)CC#CC#N
0.4070324706432941,0.402925201361651,1.0631132664786762,0.5785455521675602,C#CC(=O)CC#CC=O
0.41494347816656846,0.41081426786985664,-1.0733346421924348,-1.427527724652184,C#CC(=O)CC#CCO
0.04964911224928032,0.06152441664616739,-0.37570344309536574,1.6230216219474638,C#CC(=O)CC#N
0.21534583297451954,0.21177020260140839,-0.06295822747541754,0.04816231353374881,C#CC(=O)CC(=O)CO
0.03368825190082523,0.03518559893274887,-0.7463905765239711,-0.9778872001696551,C#CC(=O)CC(=O)N
-0.14124412733081043,-0.14383076285484553,-1.6185365108383274,0.8561781350024008,C#CC(=O)CC(F)(F)F
0.17186755543393314,0.16841251116060532,-2.149249029705879,0.28069561536759186,C#CC(=O)CC1(CC1)O
0.27687123576987516,0.3080076849608069,-1.4896653145955632,0.3174933673561243,C#CC(=O)CC1CC1
0.2098463999629939,0.20628602215312783,-1.4710266832911614,0.30875403074455976,C#CC(=O)CC1CCC1
0.264803789133774,0.26109098814642545,-2.092939171911912,0.35561380839581863,C#CC(=O)CC1COC1
-0.05558623307102419,-0.06496964561435785,-0.36510907719009805,0.08975046121873924,C#CC(=O)CCC#N
-0.019203697428445386,-0.022128809550217014,0.20538284108044155,-1.2969801103441783,C#CC(=O)CCC(=O)N
0.21025334570436552,0.20669183923893744,-1.2015437924200354,0.18691660277503008,C#CC(=O)CCC1CC1
0.3142538052251817,0.3499464358455251,-0.1474690617853796,0.19245470297316866,C#CC(=O)CCC=O
-0.09827910475578396,-0.10098490287761236,-0.3625589766839725,1.6544457610777898,C#CC(=O)CCCC#N
0.26755930041677356,0.26383885707610605,-0.10067550158399051,0.5190162404543284,C#CC(=O)CCCC=O
0.2572255738655011,0.2535337909008086,-1.3562763490494802,-1.1673196158141959,C#CC(=O)CCCCO
0.3067432647556986,0.34152051193636157,-1.3628485822551786,0.847350524556189,C#CC(=O)CCCO
0.3738945032648271,0.3698791414474827,-2.258988434909506,-0.6295093151764053,C#CC(=O)CCN1CC1
0.10052313091619124,0.09726595892254583,0.24962630077570108,-0.15108269763138532,C#CC(=O)CCNC=O
0.350156769523876,0.44681982375390344,-1.3975757443578565,-1.1819596383801532,C#CC(=O)CCO
0.12807292750932922,0.1247393467269995,0.7575568432366642,-0.08633949329798568,C#CC(=O)CCOC=O
